Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
American Samoa,ASM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Population, total",SP.POP.TOTL,20127,20605,21246,22029,22850,23675,24473,25235,25980,26698,27362,27982,28564,29103,29595,30045,30455,30834,31262,31842,32648,33697,34969,36413,37946,39521,41114,42741,44346,45894,47351,48682,49900,51025,52099,53158,54209,55227,56180,57049,57816,58496,59077,59495,59684,59557,59109,58367,57490,56675,56084,55755,55669,55717,55791,55806,55739,55617,55461,55312,55197
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,3238.69026097204,3496.5320229667,4218.27159918486,5342.16856044208,6320.80963168572,7169.10100559556,7151.24990940599,7751.84330741357,9127.81227979624,11818.4733427033,12378.7845111338,10372.786050001,9610.02061570912,8025.20764054036,7728.90669456943,7775.61421691636,10361.1477651737,12615.1261769143,14304.6405954742,15165.2812551732,18878.8523130643,19534.2636301538,20549.8055751695,16515.6583953924,16235.0680377239,18458.1739929996,19016.2881877293,18355.6278604321,18895.110661321,19262.3089910407,21854.2468030614,22970.5122133619,25067.2400639132,32272.8458909877,37966.1872524395,40064.2249292197,42674.7589681092,47804.8499340211,48719.6587699036,43504.2156523202,40850.2481432297,43334.8114127088,38686.4612635075,39540.7248137461,41303.9293714464,35770.7767044085,37475.6350587526,38964.904478265,41791.9698372411,40897.3308728669,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,78619206.0850963,89409820.3592814,113408231.944085,150820102.798401,186558696.279204,220127246.376812,227281024.620741,254020153.340635,308008897.569444,411578334.159643,446416105.825017,388958731.302938,375895956.383462,327861832.946636,330070689.298282,346737964.774951,482000594.03588,611316399.407088,721425939.15155,795449332.396346,1029048481.88051,1106928582.86629,1210013651.87713,1007025755.00065,1017549124.33238,1178738991.19295,1223945356.62682,1180597272.72727,1211932397.81713,1239876305.13531,1429049198.45218,1546926174.49664,1755910031.99699,2361726862.30248,2894921777.99851,3159905484.39249,3456442102.622,3952600602.24473,4085630584.44412,3674409558.21061,3449966856.68832,3629203786.19154,3188808942.56713,3193704343.20627,3271808157.30038,2789870187.50693,2896679211.86628,3000180750.11297,3218316013.22626,3155065487.51819,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Population, total",SP.POP.TOTL,13410,14378,15379,16407,17466,18542,19646,20760,21886,23053,24275,25571,26885,28232,29515,30705,31782,32769,33744,34825,36063,37498,39115,40854,42706,44593,46520,48459,50433,52452,54508,56666,58882,60974,62676,63860,64363,64318,64140,64368,65390,67344,70048,73180,76250,78871,80995,82682,83860,84461,84454,83748,82427,80770,79213,77993,77295,76997,77008,77146,77265
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,711.40957856021,642.768196831557,620.333123364606,623.815362351581,638.099006801712,758.745063152158,685.728127726666,756.767926189975,792.833017228347,891.149280264381,948.338177965671,..,..,..,251.078348367302,398.79099821209,522.679624255226,514.385174425759,423.619048972815,387.785124062555,556.838631674927,527.333528536691,872.494441791273,982.96100777685,1255.56451325546,1902.42214975937,2599.56594793067,3121.99608528081,4080.94103372417,3122.7815987074,3587.88364462837,4615.46821863819,5100.09702685927,5254.88112606683,5408.41170002082,4166.97983330278,3506.07312818832,4095.8100568707,3289.64399476678,2809.62608839129,1895.77086891313
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5934073603.54849,5553824463.82274,5553824463.82274,5787823808.69565,6135166254.2408,7558613007.90635,7076793822.60201,8089279284.72241,8775116269.16722,10207922517.1839,11236275842.7358,..,..,..,3390500000,5561222222.22222,7526963963.96396,7649716157.20524,6506619144.60285,6152936539.21955,9129634978.33773,8936063723.20121,15285594828.418,17812705294.325,23552052407.5488,36970918699.2523,52381006892.038,65266452081.386,88538611205.1433,70307163678.238,83799496611.2004,111789686464.441,128052853643.106,136709862831.194,145712200312.505,116193649124.151,101123851090.455,122123822333.59,101353230784.594,89417190341.2533,62306913444.2917
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,37.524,37.811,38.113,38.43,38.76,39.102,39.454,39.813,40.178,40.546,40.914,41.282,41.65,42.016,42.374,42.721,43.053,43.367,43.66,43.931,44.178,44.404,44.611,44.799,44.966,45.107,45.213,45.283,45.317,45.324,45.306,45.271,45.23,45.201,45.201,45.246,45.35,45.519,45.763,46.093,46.522,47.059,47.702,48.44,49.263,50.165,51.143,52.177,53.243,54.311,55.35,56.33,57.236,58.054,58.776,59.398,59.925,60.379,60.782,61.147,..
Angola,AGO,"Population, total",SP.POP.TOTL,5454938,5531451,5608499,5679409,5734995,5770573,5781305,5774440,5771973,5803677,5890360,6041239,6248965,6497283,6761623,7023994,7279630,7533814,7790774,8058112,8341290,8640478,8952971,9278104,9614756,9961993,10320116,10689247,11068051,11454784,11848385,12248901,12657361,13075044,13503753,13945205,14400722,14871572,15359600,15866871,16395477,16945753,17519418,18121477,18758138,19433604,20149905,20905360,21695636,22514275,23356247,24220660,25107925,26015786,26941773,27884380,28842482,29816769,30809787,31825299,32866268
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1246.69015964261,1416.54053131116,1760.83132448003,2124.61852648141,2392.68695794469,2660.55809143556,2948.31727549755,3372.60207005529,3899.39183968301,4703.17940118439,5463.59538268844,6454.83545091774,7076.53633490604,7347.64636864328,7602.34533414465,7745.72179961652,8136.18854727449,8771.14372746878,8406.35894515205,9030.5749776224,9491.66076559497,9940.85222769034,10260.5994054155,10872.2929515751,10367.3196068161,10401.0508759034,10797.9510571837,11446.9691417182,12557.5478500769,13995.8044243845,15622.6928710238,16044.1057963132,14160.5620007335,13048.9605816199,12746.6334682021,13272.7349447294,12910.5906255945,13501.5809223367,14285.3297773091,15198.7429664112,15383.5763979856,16673.4369025555,17113.3497705088,14449.9965204973
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77496753.7037037,87879341.4814815,109079978.888889,131431026.666667,147841734.444444,164369278.888889,182144092.962963,208372846.296296,240923924.814815,290440140.740741,337174861.851852,398637727.777778,438794788.518519,459470370.37037,481707407.407407,499281481.481481,535174074.074074,589429629.62963,577281481.481481,633729629.62963,680618518.518518,727859259.259259,766200000,826370370.37037,800481481.481481,814381481.481481,856396296.296296,919729629.62963,1022962962.96296,1157662962.96296,1312759259.25926,1370070370.37037,1228329629.62963,1148700000,1137637037.03704,1199948148.14815,1181448148.14815,1249733333.33333,1336692592.59259,1436585185.18519,1467977777.77778,1605351851.85185,1661962962.96296,1415059259.25926
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.968,62.523,63.049,63.54,63.992,64.401,64.762,65.081,65.363,65.616,65.847,66.066,66.28,66.498,66.727,66.975,67.244,67.533,67.837,68.154,68.482,68.818,69.156,69.491,69.82,70.137,70.44,70.728,71.004,71.267,71.52,71.765,72.006,72.247,72.489,72.732,72.977,73.222,73.465,73.705,73.94,74.171,74.395,74.613,74.821,75.019,75.204,75.376,75.535,75.683,75.823,75.956,76.087,76.218,76.349,76.483,76.617,76.752,76.885,77.016,..
Antigua and Barbuda,ATG,"Population, total",SP.POP.TOTL,54132,55005,55849,56701,57641,58699,59912,61240,62523,63553,64184,64354,64134,63649,63108,62671,62353,62162,62038,61948,61861,61789,61780,61779,61784,61785,61754,61713,61758,62007,62533,63363,64459,65777,67201,68672,70176,71707,73219,74674,76007,77212,78298,79311,80347,81462,82715,84029,85394,86743,88030,89250,90407,91510,92562,93571,94520,95425,96282,97115,97928
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1155.89071669257,850.304578624232,1173.23810525517,1279.11377848123,1272.80320401009,1062.54341227446,1141.08043154103,1329.058546189,1322.59063753874,1372.37417356256,1408.86537993108,2097.02283010295,2844.86331235351,2027.33720222659,1948.22468587272,2129.70836077888,2146.36495899265,2520.92071606516,2758.83481652658,2776.32208825139,2927.89735685135,3553.37750879684,2659.70824247007,2926.12648531698,3613.62170927636,3562.87605875248,3985.19246874962,2383.86747065533,4333.48337168025,5735.3599805848,6823.53883710424,6969.11972904571,7483.14033425721,7408.70866363112,7721.35410460355,8213.12512693705,8289.5075682025,7774.73620280001,7708.09911454041,7208.37311355372,2593.404563368,3349.80630031036,4277.72157290954,5109.85224490403,5919.01233837714,7245.44685667197,9020.87332314274,8225.13758261645,10385.9644319555,12848.8641969705,13082.664325572,13080.2547323367,12334.7982453893,13789.060424772,12790.2424732447,14613.041824658,11633.4980086503,9912.28180859863,8441.9194391094
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,..,..,24450604877.6081,18272123664.4715,25605249381.7597,28344705966.6389,28630474727.9023,24256667553.2569,26436857247.4982,31256284543.6155,31584210365.5447,33293199095.4881,34733000536.2862,52544000116.9037,72436777342.4554,52438647921.9226,51169499890.7722,56781000100.9448,58082870156.2634,69252328953.3789,76961923741.9479,78676842366.4213,84307486836.724,103979106777.911,79092001998.032,88416668900.2596,110934442762.694,111106191358.197,126206817196.091,76636898036.4712,141352368714.691,189719984268.485,228788617201.696,236741715015.015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004251.8602,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557531376217.967,643628665302.155,517626700412.885,445445177459.453,383066977653.56
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.055,65.176,65.269,65.348,65.426,65.518,65.64,65.796,65.989,66.219,66.483,66.774,67.078,67.383,67.686,67.985,68.283,68.585,68.891,69.197,69.496,69.777,70.033,70.262,70.466,70.65,70.825,71.001,71.186,71.384,71.594,71.813,72.032,72.246,72.453,72.651,72.843,73.029,73.213,73.396,73.576,73.755,73.932,74.107,74.28,74.451,74.62,74.787,74.952,75.116,75.278,75.439,75.598,75.756,75.913,76.068,76.221,76.372,76.52,76.667,..
Argentina,ARG,"Population, total",SP.POP.TOTL,20481781,20817270,21153042,21488916,21824427,22159644,22494031,22828872,23168268,23517613,23880564,24259564,24653172,25056475,25462305,25865775,26264681,26661397,27061041,27471046,27896532,28338514,28794550,29262049,29737097,30216284,30698964,31184411,31668939,32148137,32618648,33079002,33529320,33970103,34402669,34828168,35246376,35657438,36063451,36467218,36870796,37275644,37681743,38087866,38491970,38892924,39289876,39684303,40080159,40482786,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,637.85592120941,590.505875579775,369.707232276548,357.202848575393,400.515593762192,456.374933276273,504.059842642233,523.284410700367,609.17165368466,597.432898792278,622.740922945281,694.423455373229,783.241214960091,930.125472654125,1191.92100563238,1643.75688889146,2158.1480742298,3139.28071035448,4010.86138084833,2994.34047090816,3218.37829927419,3525.80719813557,3681.84469060495,3838.17387997786,3986.23162376713,3607.28929855361,3591.82805221639,3914.52785436696,4220.54032079145,4622.73818208855,4267.45211938157
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256838857.60997,2069870129.87013,1272835453.42634,1201312829.27524,1315158636.67553,1468317435.20148,1596968946.23708,1639492444.76152,1893726437.26462,1845482173.02732,1911563668.85006,2118467913.37873,2376335048.39976,2807061008.69084,3576615240.41616,4900469950.09033,6384451606.1421,9206301700.39619,11662040713.8753,8647936747.98704,9260284937.79781,10142111334.4961,10619320048.5857,11121465767.4067,11609512939.7542,10553337672.9872,10546135160.031,11527458565.7334,12457941907.0333,13672802157.8324,12645459213.5235
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.972,66.403,66.838,67.277,67.716,68.153,68.588,69.016,69.427,69.809,70.144,70.412,70.605,70.723,70.775,70.783,70.783,70.798,70.838,70.897,70.937,70.91,70.776,70.519,70.15,69.698,69.205,68.732,68.332,68.038,67.879,67.87,67.99,68.218,68.538,68.938,69.404,69.912,70.434,70.944,71.409,71.8,72.112,72.348,72.513,72.626,72.716,72.815,72.946,73.118,73.331,73.572,73.82,74.056,74.273,74.467,74.64,74.797,74.945,75.087,..
Armenia,ARM,"Population, total",SP.POP.TOTL,1874119,1941498,2009524,2077584,2145004,2211316,2276038,2339133,2401142,2462938,2525067,2587716,2650484,2712780,2773750,2832752,2889583,2944375,2997419,3049107,3099759,3148096,3193696,3238592,3285593,3335935,3392264,3451947,3504667,3536473,3538164,3505249,3442820,3363111,3283664,3217349,3168213,3133081,3108691,3089020,3069597,3050686,3033976,3017938,3000715,2981262,2958301,2932615,2907615,2888094,2877314,2876536,2884239,2897593,2912403,2925559,2936147,2944789,2951741,2957728,2963234
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6472.39870887477,7885.15892730063,9765.90920740626,11392.2691499861,12306.7176791493,13495.79430054,14045.4745656146,14938.6815734932,16239.9878515928,16439.3563609282,16583.8758560136,17927.9594391833,19077.6874273513,19355.3335357274,20617.7504673528,20670.3670051627,20436.8871286309,20833.976357295,22568.3749910043,23300.7383630907,24046.2263769373,25834.1117784233,27083.6348596914,24631.1820522439,23513.527696809,24985.0139185797,24712.4932628907,26441.6199357378,26893.0115056581,28396.9084228616,28452.1706146796,29350.8050189137,30253.2793580195,..,..
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,405463417.11746,487602457.746416,596423607.114715,695304363.031101,764887117.194486,872138715.083799,958463184.357542,1082979720.67039,1245688268.15642,1320474860.3352,1379960893.85475,1531944134.07821,1665100558.65922,1722798882.68156,1873452513.96648,1920111731.84358,1941340782.12291,2021229050.27933,2228491620.11173,2330726256.98324,2424581005.58659,2615083798.88268,2745251396.64804,2498882681.56425,2390502793.29609,2549720670.39106,2534636871.50838,2727849720.67039,2790849162.01117,2962905027.93296,2983636871.50838,3092430167.59777,3202188606.92893,..,..
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.662,66.074,66.444,66.787,67.113,67.435,67.762,68.095,68.436,68.784,69.14,69.498,69.851,70.191,70.519,70.833,71.14,71.441,71.736,72.023,72.293,72.538,72.751,72.929,73.071,73.181,73.262,73.325,73.378,73.425,73.468,73.509,73.544,73.573,73.598,73.622,73.646,73.671,73.7,73.738,73.787,73.853,73.937,74.038,74.156,74.287,74.429,74.576,74.725,74.872,75.017,75.158,75.299,75.441,75.583,75.725,75.868,76.01,76.152,76.293,..
Aruba,ABW,"Population, total",SP.POP.TOTL,54208,55434,56234,56699,57029,57357,57702,58044,58377,58734,59070,59442,59849,60236,60527,60653,60586,60366,60102,59972,60097,60561,61341,62213,62826,63024,62645,61838,61072,61033,62152,64623,68240,72495,76705,80324,83211,85450,87280,89009,90866,92892,94992,97016,98744,100028,100830,101226,101362,101452,101665,102050,102565,103165,103776,104339,104865,105361,105846,106310,106766
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1807.78571021206,1874.73210577126,1851.84185074588,1964.1504696359,2128.06835509202,2277.55839760436,2340.43868460617,2576.2845085275,2720.08260948799,2986.94950744786,3299.84320663058,3489.95229368358,3943.7876390397,4763.6283896816,6473.16515297326,6994.30821815538,7476.74874774519,7765.07054434927,8241.99727587296,9281.52335605458,10194.3945390856,11833.7432115058,12766.5222521717,11518.6685192068,12431.9458488308,11437.7131376782,11364.2394626146,11624.6209607028,14254.5135644484,17798.5563713427,18211.5000581403,18821.7952597366,18570.1204617916,17634.534752009,18046.1364806876,20319.6306283956,21861.32550987,23468.5968306374,21318.9641694318,20533.035061907,21679.2478424147,19490.8611097303,20082.4832672749,23447.0310006717,30430.6764374443,33999.2428575835,36044.9228108485,40960.0544948199,49601.6567082178,42772.3591664498,52022.1255961876,62517.8337471503,68012.1479005934,68150.1070413215,62510.7911705641,56755.7217124249,49971.131456129,54027.9668184568,57354.9640455891,55057.2046960666,51812.1540373988
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,18577668271.9229,19652816664.8001,19892485160.7123,21507447642.5132,23764139321.3126,25936835031.9185,27268451114.3465,30397580916.116,32665472057.3412,36628961809.8331,41271138985.3287,45149512823.3845,51967289719.6262,63737347853.9398,88831245394.252,97171924074.8327,104921215177.108,110201881165.405,118338596886.984,134712029989.776,149776044568.245,176642284918.147,193770274743.462,177030416471.689,193242166274.226,180235483623.533,182036933407.946,189061672842.774,235658469150.175,299272046250.305,310781069642.17,325315909269.288,324884257479.043,311549325463.744,322213766862.677,367216364716.365,400302731411.229,434568007512.913,398899138574.239,388608221581.652,415222633925.768,378376086723.194,394648911678.527,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,1330900925056.98
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.8170731707317,70.9731707317073,70.9424390243903,70.9117073170732,70.8809756097561,70.850243902439,70.819512195122,70.8692682926829,70.9190243902439,70.9687804878049,71.0185365853659,71.0682926829268,71.4575609756098,71.8468292682927,72.2360975609756,72.6253658536586,73.0146341463415,73.3443902439024,73.6741463414634,74.0039024390244,74.3336585365854,74.6634146341463,74.9048780487805,75.1463414634146,75.3878048780488,75.6292682926829,75.8707317073171,76.1517073170732,76.4326829268293,76.7136585365854,76.9946341463415,77.2756097560976,77.3780487804878,77.8780487804878,77.8780487804878,77.8292682926829,78.0780487804878,78.4804878048781,78.6317073170732,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.8414634146341,81.0414634146342,81.2926829268293,81.3951219512195,81.5439024390244,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,..
Australia,AUS,"Population, total",SP.POP.TOTL,10276477,10483000,10742000,10950000,11167000,11388000,11651000,11799000,12009000,12263000,12507000,12937000,13177000,13380000,13723000,13893000,14033000,14192000,14358000,14514000,14692000,14927000,15178000,15369000,15544000,15758000,16018400,16263900,16532200,16814400,17065100,17284000,17495000,17667000,17855000,18072000,18311000,18517000,18711000,18926000,19153000,19413000,19651400,19895400,20127400,20394800,20697900,20827600,21249200,21691700,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24601860,24982688,25365745,25687041
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,935.460426850415,1031.8150043291,1087.8342434189,1167.00053244585,1269.41258289256,1374.53213986075,1486.96860600566,1569.66718289967,1677.67352804272,1825.38612552124,2058.76905087549,2380.97845801742,2924.04887899105,3890.72241941969,4630.75719737956,5285.62072414121,5678.38665810018,6810.62768469634,8205.4689771504,9793.76534815017,10869.5464940526,9385.24906398343,9410.34725652989,9537.40742043378,8991.06503963026,9172.09676001833,13083.0726621044,16392.7695234749,17578.6189397397,17468.9461372569,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27174.2971559775,24564.4582948404,24537.5142629883,26401.7454564357,32222.8972411655,36821.5214680093,38403.1338770715,40635.2818159724,46855.7717452095,51708.7657541758,47963.1794023217,46858.0432733717,51374.9584066934,48567.69528642,50716.7087062864,51717.4959405515,44178.0473777432,45276.8314351693,47309.3662735282,51453.1470238016,50121.5542131186,48105.3646248411
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6592693841.18495,7311749633.36229,7756110210.11966,8374175257.73075,9169983885.71185,9994070615.85997,10887682273.1014,11579431668.9165,12440625312.8685,13582798556.2404,15373005557.0257,17858486066.7474,22059612476.9332,29515467706.796,35189299911.6608,40059206763.056,42959976221.5234,51545758887.6863,62052259073.2493,73937296963.4586,82058912997.2346,71034228443.062,71275287569.5733,72121016546.6524,67985344886.8716,69386774408.0872,99036164939.1618,124168442533.74,133339397080.129,133105805512.22,166463386179.354,173794177961.108,195078126721.763,190379720809.18,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217185787342.851,196799778883.361,197337879194.631,213377771503.858,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441996131736.508,381817565893.574,395568644341.038,416207272209.538,454872626780.005,445075391688.156,428965397959.456
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.5856097560976,69.5773170731707,69.309512195122,69.4436585365854,69.9219512195122,69.7221951219512,70.0458536585366,69.9178048780488,70.0575609756098,69.8331707317073,69.9146341463415,70.1146341463415,70.4634146341463,71.0146341463415,71.0121951219512,71.1146341463415,71.5658536585366,71.9146341463415,72.0121951219512,72.3121951219512,72.4634146341463,72.8121951219512,72.9609756097561,73.0121951219512,73.6121951219512,73.8146341463415,74.3170731707317,74.7682926829268,75.2170731707317,75.2658536585366,75.5682926829269,75.6170731707317,75.8170731707317,76.0682926829268,76.419512195122,76.6682926829268,76.8707317073171,77.319512195122,77.6707317073171,77.8756097560976,78.1268292682927,78.5756097560976,78.6780487804878,78.6317073170732,79.1804878048781,79.3317073170732,79.8804878048781,80.1804878048781,80.4317073170732,80.3317073170732,80.5804878048781,80.9829268292683,80.9365853658537,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.7926829268293,..
Austria,AUT,"Population, total",SP.POP.TOTL,7047539,7086299,7129864,7175811,7223801,7270889,7322066,7376998,7415403,7441055,7467086,7500482,7544201,7586115,7599038,7578903,7565525,7568430,7562305,7549425,7549433,7568710,7574140,7561910,7561434,7564985,7569794,7574586,7585317,7619567,7677850,7754891,7840709,7905633,7936118,7948278,7959017,7968041,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8917205
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.4586230771546,209.472981987992,157.076754233359,314.555086536923,409.163189106479,505.500349333104,561.906807871869,573.916512334089,655.119945170816,703.683843432722,763.080637985358,883.733971498452,1045.00937916805,1578.40239029603,2473.08181863536,3851.43786871172,5574.60380218613,4950.29479142375,5843.5337683582,7189.69122920765,7496.29464768263,7875.75695254288,7891.31314749986,5500.31038244408,3880.73873089556,4147.08971569171,4739.84171028393,4805.75371765917,4214.3113363475
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,446305555.555556,1570000000,1193312101.91083,2417355840.03625,3176333837.03359,3962238113.16021,4446368570.6901,4581432038.83495,5272798390.70183,5707720390.8515,6235856819.58445,7276753894.71541,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52909294791.9262,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48174235294.1176,42607176470.5882
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.034,61.256,61.469,61.679,61.889,62.104,62.322,62.539,62.75,62.953,63.141,63.31,63.457,63.582,63.687,63.776,63.852,63.921,63.992,64.069,64.161,64.28,64.425,64.587,64.759,64.913,65.016,65.053,65.021,64.935,64.827,64.745,64.731,64.81,64.991,65.256,65.573,65.899,66.207,66.491,66.763,67.054,67.391,67.791,68.249,68.747,69.259,69.752,70.201,70.597,70.938,71.234,71.506,71.768,72.022,72.266,72.493,72.693,72.864,73.005,..
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,3895398,4030325,4171428,4315127,4456691,4592601,4721528,4843872,4960237,5071930,5180032,5284518,5385266,5483088,5579071,5674129,5768730,5863138,5957927,6053635,6150735,6249312,6349555,6452067,6557581,6666447,6778631,6893486,7010027,7126877,7159000,7271000,7382000,7495000,7597000,7685000,7763000,7838250,7913000,7982750,8048600,8111200,8171950,8234100,8306500,8391850,8484550,8581300,8763400,8947243,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10110116
